cluster id	num of members	protein name	role_ids	attributes	locus	db
7490	1	hypothetical protein	0		Aba3207_RS03740	3207
7491	1	hypothetical protein	0		Aba3207_RS03745	3207
7492	1	hypothetical protein	0		Aba3207_RS03950	3207
7493	1	hypothetical protein	0		Aba3207_RS03960	3207
7494	1	IS30 family transposase	0		Aba3207_RS03965	3207
7495	1	hypothetical protein	0		Aba3207_RS04015	3207
7496	1	hypothetical protein	0		Aba3207_RS04100	3207
7497	1	hypothetical protein	0		Aba3207_RS04105	3207
7498	1	IS30 family transposase	0		Aba3207_RS04280	3207
7499	1	IS5 family transposase ISAba13	0		Aba3207_RS04460	3207
7500	1	hypothetical protein	0		Aba3207_RS05075	3207
7501	1	hypothetical protein	0		Aba3207_RS05080	3207
7502	1	hypothetical protein	0		Aba3207_RS05085	3207
7503	1	hypothetical protein	0		Aba3207_RS05090	3207
7504	1	hypothetical protein	0		Aba3207_RS05095	3207
7505	1	hypothetical protein	0		Aba3207_RS05100	3207
7506	1	hypothetical protein	0		Aba3207_RS05115	3207
7507	1	hypothetical protein	0		Aba3207_RS05120	3207
7508	1	hypothetical protein	0		Aba3207_RS05125	3207
7509	1	hypothetical protein	0		Aba3207_RS05130	3207
7510	1	phage tail tape measure protein	0		Aba3207_RS05135	3207
7511	1	hypothetical protein	0		Aba3207_RS05140	3207
7512	1	phage antirepressor Ant	0		Aba3207_RS05145	3207
7513	1	hypothetical protein	0		Aba3207_RS05190	3207
7514	1	hypothetical protein	0		Aba3207_RS05195	3207
7515	1	hypothetical protein	0		Aba3207_RS05210	3207
7516	1	hypothetical protein	0		Aba3207_RS19950	3207
7518	1	terminase small subunit	0		Aba3207_RS05255	3207
7519	1	hypothetical protein	0		Aba3207_RS05265	3207
7520	1	hypothetical protein	0		Aba3207_RS05275	3207
7521	1	hypothetical protein	0		Aba3207_RS05285	3207
7522	1	hypothetical protein	0		Aba3207_RS05290	3207
7523	1	hypothetical protein	0		Aba3207_RS05295	3207
7524	1	hypothetical protein	0		Aba3207_RS05300	3207
7525	1	hypothetical protein	0		Aba3207_RS05305	3207
7526	1	hypothetical protein	0		Aba3207_RS05310	3207
7527	1	hypothetical protein	0		Aba3207_RS05315	3207
7528	1	hypothetical protein	0		Aba3207_RS05340	3207
7529	1	hypothetical protein	0		Aba3207_RS05365	3207
7530	1	hypothetical protein	0		Aba3207_RS05370	3207
7531	1	hypothetical protein	0		Aba3207_RS19960	3207
7533	1	hypothetical protein	0		Aba3207_RS05415	3207
7535	1	IS5 family transposase ISAba13	0		Aba3207_RS05575	3207
7536	1	hypothetical protein	0		Aba3207_RS05670	3207
7538	1	hypothetical protein	0		Aba3207_RS05820	3207
7539	1	hypothetical protein	0		Aba3207_RS19965	3207
7540	1	hypothetical protein	0		Aba3207_RS05825	3207
7541	1	hypothetical protein	0		Aba3207_RS05830	3207
7543	1	hypothetical protein	0		Aba3207_RS05850	3207
7544	1	hypothetical protein	0		Aba3207_RS05860	3207
7545	1	hypothetical protein	0		Aba3207_RS05865	3207
7546	1	hypothetical protein	0		Aba3207_RS05870	3207
7547	1	hypothetical protein	0		Aba3207_RS05875	3207
7548	1	hypothetical protein	0		Aba3207_RS05880	3207
7549	1	DNA helicase	0		Aba3207_RS05890	3207
7550	1	DNA replication protein DnaD	0		Aba3207_RS05895	3207
7551	1	XRE family transcriptional regulator	0		Aba3207_RS05900	3207
7552	1	phage repressor protein	0		Aba3207_RS05910	3207
7553	1	IS5 family transposase ISAba13	0		Aba3207_RS07285	3207
7554	1	hypothetical protein	0		Aba3207_RS07825	3207
7555	1	IS982 family transposase ISAba825	0		Aba3207_RS07845	3207
7556	1	APH(3')-VI family aminoglycoside O-phosphotransferase	0		Aba3207_RS07855	3207
7557	1	IS30 family transposase	0		Aba3207_RS07860	3207
7558	1	hypothetical protein	0		Aba3207_RS07885	3207
7559	1	peptidase S8	0		Aba3207_RS07890	3207
7560	1	DUF707 domain-containing protein	0		Aba3207_RS08565	3207
7561	1	IS30 family transposase	0		Aba3207_RS08635	3207
7562	1	IS982 family transposase ISAba825	0		Aba3207_RS09090	3207
7563	1	gamma-glutamylcyclotransferase	0		Aba3207_RS10290	3207
7564	1	hypothetical protein	0		Aba3207_RS10480	3207
7565	1	IS30 family transposase	0		Aba3207_RS10765	3207
7566	1	hypothetical protein	0		Aba3207_RS11745	3207
7567	1	glycosyltransferase family 2 protein	0		Aba3207_RS11750	3207
7568	1	EpsG family protein	0		Aba3207_RS11755	3207
7569	1	glycosyltransferase family 4 protein	0		Aba3207_RS11760	3207
7570	1	glycosyltransferase family 2 protein	0		Aba3207_RS11765	3207
7571	1	LPS biosynthesis protein	0		Aba3207_RS11770	3207
7572	1	epimerase	0		Aba3207_RS11775	3207
7573	1	LPS biosynthesis protein	0		Aba3207_RS11780	3207
7574	1	hypothetical protein	0		Aba3207_RS11870	3207
7575	1	hypothetical protein	0		Aba3207_RS12060	3207
7576	1	hypothetical protein	0		Aba3207_RS12500	3207
7577	1	hypothetical protein	0		Aba3207_RS12545	3207
7578	1	IS30 family transposase	0		Aba3207_RS14125	3207
7579	1	hypothetical protein	0		Aba3207_RS14195	3207
7580	1	hypothetical protein	0		Aba3207_RS14200	3207
7581	1	helix-turn-helix transcriptional regulator	0		Aba3207_RS14230	3207
7582	1	hypothetical protein	0		Aba3207_RS14235	3207
7583	1	hypothetical protein	0		Aba3207_RS14240	3207
7584	1	DNA helicase	0		Aba3207_RS14250	3207
7585	1	hypothetical protein	0		Aba3207_RS14255	3207
7586	1	hypothetical protein	0		Aba3207_RS14260	3207
7587	1	hypothetical protein	0		Aba3207_RS14270	3207
7588	1	hypothetical protein	0		Aba3207_RS14275	3207
7589	1	hypothetical protein	0		Aba3207_RS14280	3207
7590	1	hypothetical protein	0		Aba3207_RS14285	3207
7592	1	hypothetical protein	0		Aba3207_RS14305	3207
7593	1	HNH endonuclease	0		Aba3207_RS20055	3207
7594	1	hypothetical protein	0		Aba3207_RS14320	3207
7595	1	terminase large subunit	0		Aba3207_RS14325	3207
7596	1	phage portal protein	0		Aba3207_RS14330	3207
7597	1	HK97 family phage prohead protease	0		Aba3207_RS14335	3207
7598	1	phage major capsid protein	0		Aba3207_RS14340	3207
7599	1	hypothetical protein	0		Aba3207_RS14345	3207
7600	1	head-tail adaptor protein	0		Aba3207_RS14350	3207
7601	1	hypothetical protein	0		Aba3207_RS14355	3207
7602	1	DUF3168 domain-containing protein	0		Aba3207_RS14360	3207
7603	1	hypothetical protein	0		Aba3207_RS14365	3207
7604	1	hypothetical protein	0		Aba3207_RS14370	3207
7605	1	hypothetical protein	0		Aba3207_RS20060	3207
7606	1	hypothetical protein	0		Aba3207_RS14375	3207
7607	1	hypothetical protein	0		Aba3207_RS14395	3207
7608	1	phage minor tail protein L	0		Aba3207_RS14400	3207
7609	1	hydrolase Nlp/P60	0		Aba3207_RS14405	3207
7610	1	tail assembly protein	0		Aba3207_RS14410	3207
7611	1	hypothetical protein	0		Aba3207_RS14420	3207
7612	1	hypothetical protein	0		Aba3207_RS14425	3207
7613	1	hypothetical protein	0		Aba3207_RS14430	3207
7614	1	hypothetical protein	0		Aba3207_RS15065	3207
7615	1	IS30 family transposase	0		Aba3207_RS15070	3207
7616	1	IS982 family transposase ISAba825	0		Aba3207_RS15300	3207
7617	1	hypothetical protein	0		Aba3207_RS16635	3207
7618	1	DUF3800 domain-containing protein	0		Aba3207_RS16685	3207
7620	1	ISL3 family transposase	0		Aba3207_RS17045	3207
7621	1	permease	0		Aba3207_RS17050	3207
7622	1	ArsR family transcriptional regulator	0		Aba3207_RS17055	3207
7623	1	hypothetical protein	0		Aba3207_RS17155	3207
7624	1	hypothetical protein	0		Aba3207_RS17650	3207
7625	1	IS5 family transposase ISAba13	0		Aba3207_RS17905	3207
7626	1	hypothetical protein	0		Aba3207_RS18065	3207
7627	1	transposase	0		Aba3207_RS18340	3207
7629	1	IS5 family transposase ISAba13	0		Aba3207_RS18540	3207
7630	1	IS30 family transposase	0		Aba3207_RS18995	3207
7631	1	hypothetical protein	0		Aba3207_RS19240	3207
7632	1	IS30 family transposase	0		Aba3207_RS19245	3207
7633	1	hypothetical protein	0		Aba3207_RS19250	3207
7634	1	IS30 family transposase	0		Aba3207_RS19260	3207
7635	1	LysE family translocator	0		Aba3207_RS19285	3207
7639	1	IS30 family transposase	0		Aba3207_RS19335	3207
7640	1	ISL3 family transposase	0		Aba3207_RS19360	3207
7641	1	hypothetical protein	0		Aba3207_RS19370	3207
7642	1	SAM-dependent DNA methyltransferase	0		Aba3207_RS19380	3207
7643	1	hypothetical protein	0		Aba3207_RS19385	3207
7644	1	APH(3')-VI family aminoglycoside O-phosphotransferase	0		Aba3207_RS19330	3207
7645	1	hypothetical protein	0		Aba3207_RS19570	3207
7646	1	hypothetical protein	0		Aba3207_RS19575	3207
7647	1	hypothetical protein	0		Aba3207_RS19580	3207
7648	1	hypothetical protein	0		Aba3207_RS19660	3207
7649	1	hypothetical protein	0		Aba3207_RS19805	3207
7650	1	IS30 family transposase	0		Aba3207_RS19810	3207
7651	1	hypothetical protein	0		RU84_RS19450	6200
7652	1	IS30 family transposase	0		RU84_RS01095	6200
7653	1	hypothetical protein	0		RU84_RS01100	6200
7654	1	hypothetical protein	0		RU84_RS01800	6200
7655	1	family 3 adenylate cyclase	0		RU84_RS01805	6200
7656	1	IS30 family transposase	0		RU84_RS02435	6200
7657	1	alkyl sulfatase	0		RU84_RS02440	6200
7658	1	IS30-like element ISAba125 family transposase	0		RU84_RS02450	6200
7659	1	site-specific integrase	0		RU84_RS02710	6200
7660	1	hypothetical protein	0		RU84_RS02715	6200
7661	1	hypothetical protein	0		RU84_RS02720	6200
7662	1	single-stranded DNA-binding protein	0		RU84_RS02725	6200
7663	1	hypothetical protein	0		RU84_RS02730	6200
7664	1	hypothetical protein	0		RU84_RS02735	6200
7665	1	hypothetical protein	0		RU84_RS02740	6200
7666	1	hypothetical protein	0		RU84_RS02745	6200
7667	1	hypothetical protein	0		RU84_RS02750	6200
7668	1	hypothetical protein	0		RU84_RS02755	6200
7669	1	hypothetical protein	0		RU84_RS02760	6200
7670	1	XRE family transcriptional regulator	0		RU84_RS02765	6200
7671	1	hypothetical protein	0		RU84_RS02770	6200
7672	1	hypothetical protein	0		RU84_RS02775	6200
7673	1	hypothetical protein	0		RU84_RS02780	6200
7674	1	hypothetical protein	0		RU84_RS02790	6200
7675	1	transcriptional activator Ogr/delta	0		RU84_RS02795	6200
7676	1	DNA primase	0		RU84_RS02800	6200
7677	1	oxidoreductase	0		RU84_RS02805	6200
7678	1	phage tail tape measure protein	0		RU84_RS02810	6200
7679	1	GpE family phage tail protein	0		RU84_RS19470	6200
7680	1	phage tail assembly protein	0		RU84_RS02815	6200
7681	1	major tail tube protein	0		RU84_RS02820	6200
7682	1	tail sheath protein	0		RU84_RS02825	6200
7683	1	acyltransferase	0		RU84_RS02830	6200
7684	1	phage tail protein I	0		RU84_RS02840	6200
7685	1	hypothetical protein	0		RU84_RS02845	6200
7686	1	baseplate assembly protein	0		RU84_RS02850	6200
7687	1	phage baseplate assembly protein V	0		RU84_RS02855	6200
7688	1	phage virion morphogenesis protein	0		RU84_RS02860	6200
7689	1	hypothetical protein	0		RU84_RS02865	6200
7690	1	hydrolase	0		RU84_RS02870	6200
7691	1	phage holin family protein	0		RU84_RS02875	6200
7692	1	membrane protein	0		RU84_RS02880	6200
7693	1	phage tail protein	0		RU84_RS02885	6200
7694	1	phage capsid protein	0		RU84_RS02890	6200
7695	1	terminase	0		RU84_RS02895	6200
7696	1	phage capsid protein	0		RU84_RS02900	6200
7697	1	phage capsid protein	0		RU84_RS02905	6200
7698	1	terminase	0		RU84_RS02910	6200
7699	1	phage portal protein	0		RU84_RS02915	6200
7700	1	IS30 family transposase	0		RU84_RS04230	6200
7701	1	hypothetical protein	0		RU84_RS04245	6200
7702	1	IS30-like element ISAba125 family transposase	0		RU84_RS04450	6200
7703	1	IS30 family transposase	0		RU84_RS04505	6200
7704	1	IS30-like element ISAba125 family transposase	0		RU84_RS06090	6200
7705	1	IS30-like element ISAba125 family transposase	0		RU84_RS06235	6200
7706	1	IS30-like element ISAba125 family transposase	0		RU84_RS06415	6200
7707	1	IS30-like element ISAba125 family transposase	0		RU84_RS06985	6200
7708	1	IS30-like element ISAba125 family transposase	0		RU84_RS07230	6200
7709	1	hypothetical protein	0		RU84_RS08220	6200
7710	1	OmpW family protein	0		RU84_RS08305	6200
7711	1	IS30 family transposase	0		RU84_RS08315	6200
7712	1	IS30 family transposase	0		RU84_RS08320	6200
7713	1	ImmA/IrrE family metallo-endopeptidase	0		RU84_RS08540	6200
7714	1	hypothetical protein	0		RU84_RS08545	6200
7715	1	IS30-like element ISAba125 family transposase	0		RU84_RS09880	6200
7716	1	IS30 family transposase	0		RU84_RS10200	6200
7717	1	IS30 family transposase	0		RU84_RS10305	6200
7718	1	hypothetical protein	0		RU84_RS10570	6200
7719	1	IS30-like element ISAba125 family transposase	0		RU84_RS10845	6200
7720	1	IS30 family transposase	0		RU84_RS10855	6200
7721	1	hypothetical protein	0		RU84_RS10860	6200
7722	1	DUF4747 domain-containing protein	0		RU84_RS10865	6200
7723	1	hypothetical protein	0		RU84_RS10910	6200
7724	1	hypothetical protein	0		RU84_RS10915	6200
7725	1	hypothetical protein	0		RU84_RS10920	6200
7726	1	hypothetical protein	0		RU84_RS10925	6200
7727	1	hypothetical protein	0		RU84_RS10930	6200
7728	1	IS30-like element ISAba125 family transposase	0		RU84_RS10935	6200
7729	1	IS30-like element ISAba125 family transposase	0		RU84_RS11450	6200
7730	1	hypothetical protein	0		RU84_RS11900	6200
7731	1	hypothetical protein	0		RU84_RS11905	6200
7732	1	hypothetical protein	0		RU84_RS11920	6200
7733	1	ABC transporter	0		RU84_RS11925	6200
7734	1	restriction endonuclease subunit S	0		RU84_RS19405	6200
7735	1	DNA methyltransferase	0		RU84_RS11935	6200
7736	1	restriction endonuclease subunit R	0		RU84_RS11940	6200
7737	1	hypothetical protein	0		RU84_RS11945	6200
7738	1	YkgJ family cysteine cluster protein	0		RU84_RS19680	6200
7739	1	hypothetical protein	0		RU84_RS11960	6200
7740	1	hypothetical protein	0		RU84_RS11965	6200
7741	1	IS30 family transposase	0		RU84_RS11970	6200
7742	1	WYL domain-containing protein	0		RU84_RS11975	6200
7743	1	2-keto-D-gluconate dehydrogenase	0		RU84_RS11980	6200
7744	1	restriction endonuclease	0		RU84_RS11985	6200
7745	1	DUF2513 domain-containing protein	0		RU84_RS11990	6200
7746	1	DUF4276 domain-containing protein	0		RU84_RS12055	6200
7747	1	DNA recombination protein RecF	0		RU84_RS12060	6200
7748	1	hypothetical protein	0		RU84_RS12240	6200
7749	1	hypothetical protein	0		RU84_RS12245	6200
7750	1	hypothetical protein	0		RU84_RS12265	6200
7752	1	hypothetical protein	0		RU84_RS12875	6200
7753	1	IS30-like element ISAba125 family transposase	0		RU84_RS13175	6200
7754	1	hypothetical protein	0		RU84_RS13190	6200
7755	1	hypothetical protein	0		RU84_RS13215	6200
7756	1	DUF1837 domain-containing protein	0		RU84_RS13220	6200
7757	1	hypothetical protein	0		RU84_RS13310	6200
7758	1	hypothetical protein	0		RU84_RS13315	6200
7759	1	hypothetical protein	0		RU84_RS14010	6200
7760	1	hypothetical protein	0		RU84_RS14015	6200
7761	1	hypothetical protein	0		RU84_RS14045	6200
7762	1	hypothetical protein	0		RU84_RS14050	6200
7763	1	hypothetical protein	0		RU84_RS19410	6200
7764	1	hypothetical protein	0		RU84_RS14145	6200
7765	1	hypothetical protein	0		RU84_RS14185	6200
7766	1	hypothetical protein	0		RU84_RS14190	6200
7767	1	IS30 family transposase	0		RU84_RS14255	6200
7768	1	hypothetical protein	0		RU84_RS14270	6200
7769	1	hypothetical protein	0		RU84_RS19420	6200
7770	1	ATPase AAA	0		RU84_RS14290	6200
7771	1	hypothetical protein	0		RU84_RS14295	6200
7772	1	hypothetical protein	0		RU84_RS14305	6200
7773	1	hypothetical protein	0		RU84_RS15295	6200
7774	1	hypothetical protein	0		RU84_RS15300	6200
7775	1	IS30 family transposase	0		RU84_RS15685	6200
7776	1	DUF3800 domain-containing protein	0		RU84_RS17880	6200
7777	1	hypothetical protein	0		RU84_RS17885	6200
7778	1	hypothetical protein	0		RU84_RS19425	6200
7779	1	Lsg locus protein 1	0		RU84_RS18000	6200
7780	1	pseudaminic acid synthase	0		RU84_RS18005	6200
7781	1	UDP-4-amino-4, 6-dideoxy-N-acetyl-beta-L-altrosamine N-acetyltransferase	0		RU84_RS18010	6200
7782	1	UDP-2,4-diacetamido-2,4, 6-trideoxy-beta-L-altropyranose hydrolase	0		RU84_RS18015	6200
7783	1	pseudaminic acid cytidylyltransferase	0		RU84_RS18020	6200
7784	1	UDP-4-amino-4, 6-dideoxy-N-acetyl-beta-L-altrosamine transaminase	0		RU84_RS18025	6200
7785	1	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)	0		RU84_RS18030	6200
7786	1	lipid A phosphoethanolamine transferase	0		RU84_RS18630	6200
7787	1	hypothetical protein	0		RU84_RS19825	6200
7788	1	hypothetical protein	0		RU84_RS18635	6200
7789	1	hypothetical protein	0		RU84_RS18640	6200
7795	1	hypothetical protein	0		RU84_RS19840	6200
7836	1	universal stress family protein	0		RU84_RS19335	6200
7837	1	hypothetical protein	0		AB895_RS00010	B8342
7838	1	hypothetical protein	0		AB895_RS00020	B8342
7839	1	phage tail protein	0		AB895_RS00025	B8342
7840	1	hypothetical protein	0		AB895_RS00030	B8342
7841	1	hypothetical protein	0		AB895_RS00035	B8342
7842	1	hypothetical protein	0		AB895_RS00040	B8342
7843	1	phage tail length tape measure protein	0		AB895_RS00045	B8342
7844	1	DUF4468 domain-containing protein	0		AB895_RS00050	B8342
7845	1	hypothetical protein	0		AB895_RS00055	B8342
7846	1	hypothetical protein	0		AB895_RS00060	B8342
7847	1	hypothetical protein	0		AB895_RS00065	B8342
7848	1	hypothetical protein	0		AB895_RS00070	B8342
7849	1	hypothetical protein	0		AB895_RS00075	B8342
7850	1	hypothetical protein	0		AB895_RS00080	B8342
7851	1	hypothetical protein	0		AB895_RS00085	B8342
7852	1	hypothetical protein	0		AB895_RS00090	B8342
7853	1	hypothetical protein	0		AB895_RS00095	B8342
7854	1	hypothetical protein	0		AB895_RS00100	B8342
7855	1	hypothetical protein	0		AB895_RS00105	B8342
7856	1	stress-responsive nuclear envelope protein	0		AB895_RS00110	B8342
7857	1	hypothetical protein	0		AB895_RS00115	B8342
7858	1	hypothetical protein	0		AB895_RS00120	B8342
7859	1	hypothetical protein	0		AB895_RS00125	B8342
7860	1	hypothetical protein	0		AB895_RS00135	B8342
7861	1	hypothetical protein	0		AB895_RS00180	B8342
7862	1	hypothetical protein	0		AB895_RS00195	B8342
7863	1	hypothetical protein	0		AB895_RS00200	B8342
7864	1	DNA-binding protein	0		AB895_RS00210	B8342
7865	1	hypothetical protein	0		AB895_RS00215	B8342
7866	1	hypothetical protein	0		AB895_RS00220	B8342
7867	1	hypothetical protein	0		AB895_RS00230	B8342
7868	1	hypothetical protein	0		AB895_RS00235	B8342
7869	1	hypothetical protein	0		AB895_RS00240	B8342
7870	1	hypothetical protein	0		AB895_RS00245	B8342
7871	1	hypothetical protein	0		AB895_RS00250	B8342
7872	1	hypothetical protein	0		AB895_RS00265	B8342
7873	1	IS5-like element ISAba31 family transposase	0		AB895_RS00570	B8342
7874	1	IS5-like element ISAha2 family transposase	0		AB895_RS02000	B8342
7875	1	IS256 family transposase ISAba26	0		AB895_RS02655	B8342
7876	1	IS5-like element ISAba31 family transposase	0		AB895_RS02805	B8342
7877	1	hypothetical protein	0		AB895_RS03820	B8342
7878	1	hypothetical protein	0		AB895_RS03825	B8342
7879	1	IS5 family transposase	0		AB895_RS04000	B8342
7888	1	transposase	0		AB895_RS04495	B8342
7889	1	transposase	0		AB895_RS04500	B8342
7890	1	DUF3387 domain-containing protein	0		AB895_RS04505	B8342
7891	1	DUF2939 domain-containing protein	0		AB895_RS04525	B8342
7892	1	restriction endonuclease subunit S	0		AB895_RS04530	B8342
7893	1	SAM-dependent DNA methyltransferase	0		AB895_RS04535	B8342
7894	1	hypothetical protein	0		AB895_RS04540	B8342
7895	1	HNH endonuclease	0		AB895_RS04555	B8342
7896	1	hypothetical protein	0		AB895_RS04560	B8342
7897	1	IS256 family transposase ISAba26	0		AB895_RS04565	B8342
7898	1	IS4 family transposase	0		AB895_RS05090	B8342
7899	1	transposase	0		AB895_RS05610	B8342
7900	1	transposase	0		AB895_RS05615	B8342
7901	1	IS5-like element ISAba31 family transposase	0		AB895_RS06100	B8342
7902	1	transposase	0		AB895_RS06130	B8342
7903	1	transposase	0		AB895_RS06135	B8342
7904	1	hypothetical protein	0		AB895_RS06155	B8342
7905	1	restriction endonuclease subunit R	0		AB895_RS06160	B8342
7906	1	site-specific DNA-methyltransferase	0		AB895_RS06165	B8342
7907	1	purine NTPase	0		AB895_RS06170	B8342
7908	1	hypothetical protein	0		AB895_RS06185	B8342
7909	1	IS5-like element ISAha2 family transposase	0		AB895_RS06190	B8342
7910	1	hypothetical protein	0		AB895_RS06200	B8342
7911	1	DUF4433 domain-containing protein	0		AB895_RS06205	B8342
7912	1	hypothetical protein	0		AB895_RS06210	B8342
7913	1	hypothetical protein	0		AB895_RS06580	B8342
7914	1	hypothetical protein	0		AB895_RS06600	B8342
7915	1	hypothetical protein	0		AB895_RS06605	B8342
7916	1	IS5 family transposase	0		AB895_RS06730	B8342
7917	1	hypothetical protein	0		AB895_RS06905	B8342
7918	1	hypothetical protein	0		AB895_RS06910	B8342
7919	1	flippase	0		AB895_RS07735	B8342
7920	1	UDP-N-acetyl glucosamine 2-epimerase	0		AB895_RS07740	B8342
7921	1	glycosyltransferase family 1 protein	0		AB895_RS07745	B8342
7922	1	hypothetical protein	0		AB895_RS07750	B8342
7923	1	LysR family transcriptional regulator	0		AB895_RS07940	B8342
7933	1	hypothetical protein	0		AB895_RS09270	B8342
7934	1	transposase	0		AB895_RS09430	B8342
7935	1	transposase	0		AB895_RS09435	B8342
7936	1	DUF2523 domain-containing protein	0		AB895_RS09720	B8342
7937	1	hypothetical protein	0		AB895_RS09725	B8342
7938	1	hypothetical protein	0		AB895_RS09730	B8342
7939	1	hypothetical protein	0		AB895_RS09735	B8342
7940	1	hypothetical protein	0		AB895_RS09740	B8342
7941	1	replication protein	0		AB895_RS09745	B8342
7942	1	IS256 family transposase ISAba26	0		AB895_RS09865	B8342
7943	1	OmpA family protein	0		AB895_RS10135	B8342
7944	1	transposase	0		AB895_RS10370	B8342
7945	1	transposase	0		AB895_RS10375	B8342
7947	1	IS256 family transposase ISAba26	0		AB895_RS11565	B8342
7948	1	transposase	0		AB895_RS11770	B8342
7949	1	transposase	0		AB895_RS11775	B8342
7950	1	hypothetical protein	0		AB895_RS11890	B8342
7951	1	hypothetical protein	0		AB895_RS11930	B8342
7952	1	IS5 family transposase ISAba13	0		AB895_RS11935	B8342
7953	1	hypothetical protein	0		AB895_RS11940	B8342
7954	1	hypothetical protein	0		AB895_RS11960	B8342
7955	1	helix-turn-helix domain-containing protein	0		AB895_RS12015	B8342
7956	1	IS5 family transposase ISAba13	0		AB895_RS12170	B8342
7957	1	IS256 family transposase	0		AB895_RS12890	B8342
7958	1	2-hydroxyacid dehydrogenase	0		AB895_RS12905	B8342
7959	1	hypothetical protein	0		AB895_RS12910	B8342
7960	1	FAD-dependent oxidoreductase	0		AB895_RS12915	B8342
7961	1	RidA family protein	0		AB895_RS12920	B8342
7962	1	DUF1028 domain-containing protein	0		AB895_RS12925	B8342
7963	1	LysR family transcriptional regulator	0		AB895_RS12930	B8342
7964	1	acetylornithine deacetylase	0		AB895_RS12935	B8342
7965	1	amino acid ABC transporter ATPase	0		AB895_RS12940	B8342
7966	1	hypothetical protein	0		AB895_RS12945	B8342
7967	1	ABC transporter substrate-binding protein	0		AB895_RS12950	B8342
7968	1	hypothetical protein	0		AB895_RS13010	B8342
7969	1	hypothetical protein	0		AB895_RS13015	B8342
7970	1	NYN domain-containing protein	0		AB895_RS13020	B8342
7971	1	TetR/AcrR family transcriptional regulator	0		AB895_RS13050	B8342
7972	1	IS66 family insertion sequence hypothetical protein	0		AB895_RS13100	B8342
7973	1	IS66 family insertion sequence hypothetical protein	0		AB895_RS13105	B8342
7974	1	IS66 family insertion sequence hypothetical protein	0		AB895_RS13125	B8342
7975	1	IS66 family insertion sequence hypothetical protein	0		AB895_RS13130	B8342
7976	1	transposase	0		AB895_RS13155	B8342
7977	1	transposase	0		AB895_RS13160	B8342
7978	1	hypothetical protein	0		AB895_RS13365	B8342
7979	1	hypothetical protein	0		AB895_RS13405	B8342
7980	1	hypothetical protein	0		AB895_RS13560	B8342
7981	1	hypothetical protein	0		AB895_RS13565	B8342
7982	1	hypothetical protein	0		AB895_RS13570	B8342
7983	1	phage-like protein	0		AB895_RS13600	B8342
7984	1	hypothetical protein	0		AB895_RS13605	B8342
7985	1	tail protein	0		AB895_RS13610	B8342
7986	1	tail protein	0		AB895_RS13615	B8342
7987	1	tail assembly protein	0		AB895_RS13620	B8342
7988	1	tail protein	0		AB895_RS13625	B8342
7989	1	hypothetical protein	0		AB895_RS13660	B8342
7990	1	hypothetical protein	0		AB895_RS13665	B8342
7991	1	IS5-like element ISAba31 family transposase	0		AB895_RS14005	B8342
7992	1	IS5 family transposase	0		AB895_RS14310	B8342
7993	1	hypothetical protein	0		AB895_RS14500	B8342
7994	1	hypothetical protein	0		AB895_RS14505	B8342
7995	1	hypothetical protein	0		AB895_RS14510	B8342
7996	1	aspartate aminotransferase family protein	0		AB895_RS14545	B8342
7997	1	AraC family transcriptional regulator	0		AB895_RS14550	B8342
7998	1	phosphoserine phosphatase	0		AB895_RS14555	B8342
7999	1	serine kinase	0		AB895_RS14560	B8342
8000	1	ethanolamine permease	0		AB895_RS14565	B8342
8002	1	hypothetical protein	0		AB895_RS15000	B8342
8003	1	site-specific integrase	0		AB895_RS15475	B8342
8004	1	hypothetical protein	0		AB895_RS15480	B8342
8005	1	DUF262 domain-containing protein	0		AB895_RS15485	B8342
8006	1	hypothetical protein	0		AB895_RS15490	B8342
8007	1	hypothetical protein	0		AB895_RS15520	B8342
8008	1	helix-turn-helix transcriptional regulator	0		AB895_RS15530	B8342
8009	1	hypothetical protein	0		AB895_RS15535	B8342
8010	1	hypothetical protein	0		AB895_RS15565	B8342
8011	1	hypothetical protein	0		AB895_RS15575	B8342
8012	1	hypothetical protein	0		AB895_RS15580	B8342
8013	1	hypothetical protein	0		AB895_RS15590	B8342
8014	1	hypothetical protein	0		AB895_RS15600	B8342
8015	1	hypothetical protein	0		AB895_RS15605	B8342
8016	1	hypothetical protein	0		AB895_RS15700	B8342
8017	1	tape measure domain-containing protein	0		AB895_RS15705	B8342
8018	1	hypothetical protein	0		AB895_RS15710	B8342
8019	1	phage tail protein	0		AB895_RS15715	B8342
8020	1	hypothetical protein	0		AB895_RS15720	B8342
8021	1	tail protein	0		AB895_RS15725	B8342
8022	1	hypothetical protein	0		AB895_RS15730	B8342
8023	1	tail protein	0		AB895_RS15735	B8342
8024	1	tail assembly protein	0		AB895_RS15740	B8342
8025	1	tail protein	0		AB895_RS15745	B8342
8026	1	DUF4376 domain-containing protein	0		AB895_RS15750	B8342
8027	1	holin	0		AB895_RS15755	B8342
8028	1	lysozyme	0		AB895_RS15760	B8342
8029	1	hypothetical protein	0		AB895_RS15770	B8342
8030	1	hypothetical protein	0		AB895_RS16420	B8342
8031	1	hypothetical protein	0		AB895_RS16440	B8342
8032	1	hypothetical protein	0		AB895_RS16450	B8342
8033	1	hypothetical protein	0		AB895_RS16470	B8342
